,app_id,developer,publisher,description,interface_languages,full_audio_languages,subtitles_languages,english
43,108600,The Indie Stone,The Indie Stone,"Project Zomboid is the ultimate in zombie survival. Alone or in MP: you loot, build, craft, fight, farm and fish in a struggle to survive. A hardcore RPG skillset, a vast map, massively customisable sandbox and a cute tutorial raccoon await the unwary. So how will you die? All it takes is a bite..","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Dutch', 'Hungarian', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Japanese', 'Simplified Chinese', 'Portuguese - Brazil', 'Finnish', 'Korean', 'Thai', 'Traditional Chinese', 'Ukrainian']",[],[],"(101,189)"
44,1449850,KONAMI,KONAMI,"Yu-Gi-Oh! MASTER DUEL is the ultimate free-to-play cross-platform strategy card game with fast-paced Duels, stunning HD graphics and a new, dynamic soundtrack! Get ready to challenge Duelists around the world!","['English', 'French', 'Italian', 'German', 'Spanish - Latin America', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Simplified Chinese']",[],"['English', 'French', 'Italian', 'German', 'Spanish - Latin America', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Simplified Chinese']","(33,412)"
45,1144200,VOID Interactive,VOID Interactive,"Ready or Not is an intense, tactical, first-person shooter that depicts a modern-day world in which SWAT police units are called to defuse hostile and confronting situations.","['English', 'French', 'German', 'Czech', 'Korean', 'Simplified Chinese']",['English'],[],"(64,708)"
46,578080,"KRAFTON, Inc.","KRAFTON, Inc.","Play PUBG: BATTLEGROUNDS for free. Land on strategic locations, loot weapons and supplies, and survive to become the last team standing across various, diverse Battlegrounds. Squad up and join the Battlegrounds for the original Battle Royale experience that only PUBG: BATTLEGROUNDS can offer.","['English', 'Korean', 'Simplified Chinese', 'French', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Thai', 'Italian', 'Portuguese - Brazil', 'Traditional Chinese', 'Ukrainian']",[],[],"(392,719)"
47,275850,Hello Games,Hello Games,No Man's Sky is a game about exploration and survival in an infinite procedurally generated universe.,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",[],"(165,596)"
48,1151340,Bethesda Game Studios,Bethesda Softworks,"Bethesda Game Studios welcome you to Fallout 76. Twenty-five years after the bombs fall, you and your fellow Vault Dwellers emerge into post-nuclear America. Explore a vast wasteland in this open-world multiplayer addition to the Fallout story.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Traditional Chinese', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Portuguese - Brazil']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Traditional Chinese', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Portuguese - Brazil']","(48,540)"
49,311210,"Treyarch, Aspyr (Mac)",Activision,Call of Duty®: Black Ops III Zombies Chronicles Edition includes the full base game plus the Zombies Chronicles content expansion.,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian']","['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Polish']","(125,357)"
50,1203220,24 Entertainment,NetEase Games Global,"Dive into the legends of the Far East in NARAKA: BLADEPOINT; team up with friends in fast-paced melee fights for a Battle Royale experience unlike any other. Find your playstyle with a varied cast of heroes with unique skills. More than 20 million players have already joined the fray, play free now!","['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'French', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Portuguese - Portugal', 'Vietnamese', 'Thai']","['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean']","['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'French', 'German', 'Spanish - Spain', 'Russian', 'Turkish', 'Portuguese - Portugal', 'Vietnamese', 'Thai']","(15,877)"
51,1716740,Bethesda Game Studios,Bethesda Softworks,"Starfield is the first new universe in 25 years from Bethesda Game Studios, the award-winning creators of The Elder Scrolls V: Skyrim and Fallout 4.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese']","['English', 'French', 'German', 'Spanish - Spain', 'Japanese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese']",0
52,1593500,Santa Monica Studio,PlayStation PC LLC,"His vengeance against the Gods of Olympus years behind him, Kratos now lives as a man in the realm of Norse Gods and monsters. It is in this harsh, unforgiving world that he must fight to survive… and teach his son to do the same.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Turkish', 'Traditional Chinese', 'Czech', 'Hungarian', 'Greek']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Spanish - Latin America', 'Turkish', 'Traditional Chinese', 'Czech', 'Hungarian', 'Greek']","(52,601)"
53,2108330,Codemasters,Electronic Arts,"Be the last to brake in EA SPORTS™ F1® 23, the official video game of the 2023 FIA Formula One World Championship™. A new chapter in the thrilling &quot;Braking Point&quot; story mode delivers high-speed drama and heated rivalries.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Spanish - Latin America', 'Dutch', 'Arabic']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Simplified Chinese', 'Spanish - Latin America', 'Dutch']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Spanish - Latin America', 'Dutch', 'Arabic']","(2,698)"
54,413150,ConcernedApe,ConcernedApe,"You've inherited your grandfather's old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home?","['English', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'French', 'Italian', 'Hungarian', 'Korean', 'Turkish']",[],[],"(311,371)"
55,1868140,MINTROCKET,MINTROCKET,"DAVE THE DIVER is a casual, singleplayer adventure RPG featuring deep-sea exploration and fishing during the day and sushi restaurant management at night. Join Dave and his quirky friends as they seek to uncover the secrets of the mysterious Blue Hole.","['English', 'Korean', 'Japanese', 'Simplified Chinese', 'German', 'Spanish - Spain', 'Traditional Chinese', 'French', 'Portuguese - Brazil']",[],"['English', 'Korean', 'Japanese', 'Simplified Chinese', 'German', 'Spanish - Spain', 'Traditional Chinese', 'French', 'Portuguese - Brazil']","(17,880)"
56,1353230,Team Reptile,Team Reptile,Bomb Rush Cyberfunk is 1 second per second of advanced funkstyle. Battle rival crews and dispatch militarized police to conquer the five boroughs of New Amsterdam. Become All City.,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Dutch', 'Japanese', 'Portuguese - Brazil', 'Russian']",[],[],"(5,401)"
57,1172620,Rare Ltd,Xbox Game Studios,"Celebrate five years since Sea of Thieves' launch with this special edition, including a copy of the game with all permanent content added since launch, plus a 10,000 gold bonus and a selection of Hunter cosmetics: the Hunter Cutlass, Pistol, Compass, Hat, Jacket and Sails.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Korean', 'Polish', 'Japanese', 'Turkish', 'Thai']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Korean', 'Polish', 'Japanese', 'Turkish', 'Thai']","(125,945)"
58,1551360,Playground Games,Xbox Game Studios,"Your Ultimate Horizon Adventure awaits! Explore the vibrant open world landscapes of Mexico with limitless, fun driving action in the world’s greatest cars. Conquer the rugged Sierra Nueva in the ultimate Horizon Rally experience. Requires Forza Horizon 5 game, expansion sold separately.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese', 'Turkish']","['English', 'French', 'German', 'Portuguese - Brazil', 'Spanish - Latin America']","['English', 'Italian', 'Spanish - Spain', 'Czech', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']","(56,493)"
59,2140330,Tiburon,Electronic Arts,Experience the newest iteration of FieldSENSE™ in Madden NFL 24. More realistic character movement and smarter AI gives you control to play out your gameplay strategy with the confidence to dominate any opponent.,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Danish', 'Dutch', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Dutch', 'Japanese', 'Polish', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Danish', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish']","(1,530)"
60,394360,Paradox Development Studio,Paradox Interactive,"Victory is at your fingertips! Your ability to lead your nation is your supreme weapon, the strategy game Hearts of Iron IV lets you take command of any nation in World War II; the most engaging conflict in world history.","['English', 'French', 'German', 'Polish', 'Portuguese - Brazil', 'Russian', 'Spanish - Spain', 'Japanese', 'Simplified Chinese']",[],[],"(116,949)"
61,1659040,IO Interactive A/S,IO Interactive A/S,"Enter the world of the ultimate assassin. HITMAN World of Assassination brings together the best of HITMAN, HITMAN 2 and HITMAN 3 including the main campaign, contract mode, escalations, elusive target arcades and the roguelike inspired game mode HITMAN: Freelancer.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","(9,457)"
62,489830,Bethesda Game Studios,Bethesda Softworks,"Winner of more than 200 Game of the Year Awards, Skyrim Special Edition brings the epic fantasy to life in stunning detail. The Special Edition includes the critically acclaimed game and add-ons with all-new features like remastered art and effects, volumetric god rays, dynamic depth of field, screen-space reflections, and more.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Traditional Chinese', 'Russian', 'Japanese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Japanese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Traditional Chinese', 'Russian', 'Japanese']","(158,957)"
63,1029690,Rebellion,Rebellion,"The award-winning series returns as Karl Fairburne fights to uncover Project Kraken in 1944 France. The genre-defining authentic sniping, with enhanced kill cam, has never looked or felt better as you fight across immersive maps to stop the Nazi war machine in its tracks.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",['English'],"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","(6,361)"
64,1158310,Paradox Development Studio,Paradox Interactive,"Love, fight, scheme, and claim greatness. Determine your noble house’s legacy in the sprawling grand strategy of Crusader Kings III. Death is only the beginning as you guide your dynasty’s bloodline in the rich and larger-than-life simulation of the Middle Ages.","['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Korean']",['English'],"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Korean']","(46,827)"
65,1248130,Giants Software,Giants Software,"Create your farm and let the good times grow! Harvest crops, tend to animals, manage productions, and take on seasonal challenges.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Turkish', 'Norwegian', 'Spanish - Latin America']",[],[],"(18,852)"
66,1063730,Amazon Games,Amazon Games,"Explore a thrilling, open-world MMO filled with danger and opportunity where you'll forge a new destiny on the supernatural island of Aeternum.","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Spanish - Latin America']","(148,586)"
